type,market,corp,title,date,rcp,Code
단일판매ㆍ공급계약체결,유가증권시장,삼성E&A,단일판매ㆍ공급계약체결,2024-04-01,20240401800060,028050
단일판매ㆍ공급계약체결,코스닥시장,멤레이비티,단일판매ㆍ공급계약체결,2024-03-29,20240329904558,072770
단일판매ㆍ공급계약체결,유가증권시장,DL이앤씨,단일판매ㆍ공급계약체결,2024-03-29,20240329804511,375500
단일판매ㆍ공급계약체결,유가증권시장,삼성물산,단일판매ㆍ공급계약체결,2024-03-29,20240329803813,028260
단일판매ㆍ공급계약체결,유가증권시장,텔코웨어,단일판매ㆍ공급계약체결,2024-03-29,20240329803142,078000
단일판매ㆍ공급계약체결,유가증권시장,미래아이앤지,단일판매ㆍ공급계약체결,2024-03-29,20240329801800,007120
단일판매ㆍ공급계약체결,유가증권시장,HD현대마린엔진,단일판매ㆍ공급계약체결,2024-03-29,20240329801428,071970
단일판매ㆍ공급계약체결,유가증권시장,무림P&P,단일판매ㆍ공급계약체결,2024-03-29,20240329801262,009580
단일판매ㆍ공급계약체결,코스닥시장,드림어스컴퍼니,단일판매ㆍ공급계약체결,2024-03-29,20240329900728,060570
단일판매ㆍ공급계약체결,유가증권시장,두산퓨얼셀,단일판매ㆍ공급계약체결,2024-03-29,20240329800342,336260
단일판매ㆍ공급계약체결,유가증권시장,일성건설,단일판매ㆍ공급계약체결,2024-03-29,20240329800304,013360
단일판매ㆍ공급계약체결,유가증권시장,DL이앤씨,단일판매ㆍ공급계약체결,2024-03-28,20240328803502,375500
단일판매ㆍ공급계약체결,유가증권시장,한신공영,단일판매ㆍ공급계약체결,2024-03-28,20240328802582,004960
단일판매ㆍ공급계약체결,유가증권시장,유엔젤,단일판매ㆍ공급계약체결,2024-03-28,20240328801286,072130
단일판매ㆍ공급계약체결,유가증권시장,HJ중공업,단일판매ㆍ공급계약체결,2024-03-28,20240328801246,097230
단일판매ㆍ공급계약체결,코스닥시장,엔텔스,단일판매ㆍ공급계약체결,2024-03-28,20240328900131,069410
단일판매ㆍ공급계약체결,유가증권시장,우신시스템,단일판매ㆍ공급계약체결,2024-03-27,20240327801172,017370
단일판매ㆍ공급계약체결,코스닥시장,남화토건,단일판매ㆍ공급계약체결,2024-03-27,20240327900986,091590
단일판매ㆍ공급계약체결,유가증권시장,HJ중공업,단일판매ㆍ공급계약체결,2024-03-27,20240327800319,097230
단일판매ㆍ공급계약체결,코스닥시장,범한퓨얼셀,단일판매ㆍ공급계약체결,2024-03-27,20240327900160,382900
단일판매ㆍ공급계약체결,코스닥시장,삼기에너지솔루션즈,단일판매ㆍ공급계약체결,2024-03-27,20240327900139,419050
단일판매ㆍ공급계약체결,코스닥시장,KD,단일판매ㆍ공급계약체결,2024-03-26,20240326901626,044180
단일판매ㆍ공급계약체결,유가증권시장,현대로템,단일판매ㆍ공급계약체결,2024-03-26,20240326801565,064350
단일판매ㆍ공급계약체결,코스닥시장,비츠로시스,단일판매ㆍ공급계약체결,2024-03-26,20240326900610,054220
단일판매ㆍ공급계약체결,코스닥시장,SDN,단일판매ㆍ공급계약체결,2024-03-26,20240326900596,099220
단일판매ㆍ공급계약체결,유가증권시장,풍산,단일판매ㆍ공급계약체결,2024-03-26,20240326800522,103140
단일판매ㆍ공급계약체결,유가증권시장,유유제약,단일판매ㆍ공급계약체결,2024-03-26,20240326800063,000220
단일판매ㆍ공급계약체결,유가증권시장,한화오션,단일판매ㆍ공급계약체결,2024-03-25,20240325800519,042660
단일판매ㆍ공급계약체결,유가증권시장,SNT에너지,단일판매ㆍ공급계약체결,2024-03-25,20240325800033,100840
단일판매ㆍ공급계약체결,유가증권시장,엘앤에프,단일판매ㆍ공급계약체결,2024-03-25,20240325800003,066970
단일판매ㆍ공급계약체결,유가증권시장,핸즈코퍼레이션,단일판매ㆍ공급계약체결,2024-03-22,20240322800634,143210
단일판매ㆍ공급계약체결,유가증권시장,현대로템,단일판매ㆍ공급계약체결,2024-03-22,20240322800145,064350
단일판매ㆍ공급계약체결,유가증권시장,에쓰씨엔지니어링,단일판매ㆍ공급계약체결,2024-03-22,20240322800104,023960
단일판매ㆍ공급계약체결,유가증권시장,한미반도체,단일판매ㆍ공급계약체결,2024-03-22,20240322800090,042700
단일판매ㆍ공급계약체결,유가증권시장,금호건설,단일판매ㆍ공급계약체결,2024-03-22,20240322800082,002990
단일판매ㆍ공급계약체결,유가증권시장,알루코,단일판매ㆍ공급계약체결,2024-03-21,20240321801494,001780
단일판매ㆍ공급계약체결,코스닥시장,희림,단일판매ㆍ공급계약체결,2024-03-21,20240321900223,037440
단일판매ㆍ공급계약체결,코스닥시장,켄코아에어로스페이스,단일판매ㆍ공급계약체결,2024-03-21,20240321900205,274090
단일판매ㆍ공급계약체결,코스닥시장,KD,단일판매ㆍ공급계약체결,2024-03-20,20240320902701,044180
단일판매ㆍ공급계약체결,유가증권시장,우진플라임,단일판매ㆍ공급계약체결,2024-03-20,20240320802679,049800
단일판매ㆍ공급계약체결,코스닥시장,스페코,단일판매ㆍ공급계약체결,2024-03-20,20240320901956,013810
단일판매ㆍ공급계약체결,코스닥시장,판타지오,단일판매ㆍ공급계약체결,2024-03-20,20240320900487,032800
단일판매ㆍ공급계약체결,코스닥시장,필에너지,단일판매ㆍ공급계약체결,2024-03-19,20240319901058,378340
단일판매ㆍ공급계약체결,유가증권시장,엑시큐어하이트론,단일판매ㆍ공급계약체결,2024-03-19,20240319801054,019490
단일판매ㆍ공급계약체결,유가증권시장,코오롱글로벌,단일판매ㆍ공급계약체결,2024-03-19,20240319801021,003070
단일판매ㆍ공급계약체결,코스닥시장,피노,단일판매ㆍ공급계약체결,2024-03-19,20240319900542,033790
단일판매ㆍ공급계약체결,코스닥시장,에이스토리,단일판매ㆍ공급계약체결,2024-03-19,20240319900370,241840
단일판매ㆍ공급계약체결,코스닥시장,CS,단일판매ㆍ공급계약체결,2024-03-19,20240319900325,065770
단일판매ㆍ공급계약체결,유가증권시장,지엠비코리아,단일판매ㆍ공급계약체결,2024-03-19,20240319800152,013870
단일판매ㆍ공급계약체결,유가증권시장,SNT다이내믹스,단일판매ㆍ공급계약체결,2024-03-19,20240319800108,003570
단일판매ㆍ공급계약체결,유가증권시장,태영건설,단일판매ㆍ공급계약체결,2024-03-18,20240318801187,009410
단일판매ㆍ공급계약체결,코스닥시장,뉴온,단일판매ㆍ공급계약체결,2024-03-18,20240318900506,123840
단일판매ㆍ공급계약체결,유가증권시장,우신시스템,단일판매ㆍ공급계약체결,2024-03-18,20240318800250,017370
단일판매ㆍ공급계약체결,유가증권시장,HD현대중공업,단일판매ㆍ공급계약체결,2024-03-18,20240318800128,329180
단일판매ㆍ공급계약체결,코스닥시장,웨이브일렉트로,단일판매ㆍ공급계약체결,2024-03-15,20240315900600,095270
단일판매ㆍ공급계약체결,유가증권시장,씨에스윈드,단일판매ㆍ공급계약체결,2024-03-15,20240315800459,112610
단일판매ㆍ공급계약체결,유가증권시장,일진전기,단일판매ㆍ공급계약체결,2024-03-15,20240315800256,103590
단일판매ㆍ공급계약체결,코스닥시장,레인보우로보틱스,단일판매ㆍ공급계약체결,2024-03-15,20240315900173,277810
단일판매ㆍ공급계약체결,유가증권시장,LIG디펜스앤에어로스페이스,단일판매ㆍ공급계약체결,2024-03-14,20240314802254,079550
단일판매ㆍ공급계약체결,코스닥시장,웨이브일렉트로,단일판매ㆍ공급계약체결,2024-03-14,20240314900881,095270
단일판매ㆍ공급계약체결,유가증권시장,HJ중공업,단일판매ㆍ공급계약체결,2024-03-14,20240314800338,097230
단일판매ㆍ공급계약체결,유가증권시장,한국종합기술,단일판매ㆍ공급계약체결,2024-03-13,20240313801522,023350
단일판매ㆍ공급계약체결,유가증권시장,한신공영,단일판매ㆍ공급계약체결,2024-03-13,20240313800677,004960
단일판매ㆍ공급계약체결,코스닥시장,원익피앤이,단일판매ㆍ공급계약체결,2024-03-13,20240313900073,217820
단일판매ㆍ공급계약체결,유가증권시장,삼성바이오로직스,단일판매ㆍ공급계약체결,2024-03-12,20240312800738,207940
단일판매ㆍ공급계약체결,유가증권시장,SNT에너지,단일판매ㆍ공급계약체결,2024-03-12,20240312800047,100840
단일판매ㆍ공급계약체결,코스닥시장,엠엑스로보틱스,단일판매ㆍ공급계약체결,2024-03-11,20240311900131,007820
단일판매ㆍ공급계약체결,코스닥시장,이화공영,단일판매ㆍ공급계약체결,2024-03-08,20240308901284,001840
단일판매ㆍ공급계약체결,유가증권시장,HJ중공업,단일판매ㆍ공급계약체결,2024-03-08,20240308800357,097230
단일판매ㆍ공급계약체결,코스닥시장,인지소프트,단일판매ㆍ공급계약체결,2024-03-07,20240307900697,100030
단일판매ㆍ공급계약체결,유가증권시장,핸즈코퍼레이션,단일판매ㆍ공급계약체결,2024-03-07,20240307800541,143210
단일판매ㆍ공급계약체결,유가증권시장,한국종합기술,단일판매ㆍ공급계약체결,2024-03-07,20240307800477,023350
단일판매ㆍ공급계약체결,코스닥시장,엑스페릭스,단일판매ㆍ공급계약체결,2024-03-07,20240307900372,317770
단일판매ㆍ공급계약체결,유가증권시장,엑시큐어하이트론,단일판매ㆍ공급계약체결,2024-03-07,20240307800321,019490
단일판매ㆍ공급계약체결,유가증권시장,에쓰씨엔지니어링,단일판매ㆍ공급계약체결,2024-03-07,20240307800045,023960
단일판매ㆍ공급계약체결,유가증권시장,풍산,단일판매ㆍ공급계약체결,2024-03-06,20240306801111,103140
단일판매ㆍ공급계약체결,유가증권시장,한신공영,단일판매ㆍ공급계약체결,2024-03-06,20240306801017,004960
단일판매ㆍ공급계약체결,유가증권시장,HD현대중공업,단일판매ㆍ공급계약체결,2024-03-06,20240306800264,329180
단일판매ㆍ공급계약체결,유가증권시장,일성건설,단일판매ㆍ공급계약체결,2024-03-06,20240306800231,013360
단일판매ㆍ공급계약체결,코스닥시장,SG,단일판매ㆍ공급계약체결,2024-03-06,20240306900065,255220
단일판매ㆍ공급계약체결,코스닥시장,중앙첨단소재,단일판매ㆍ공급계약체결,2024-03-05,20240305900984,051980
단일판매ㆍ공급계약체결,유가증권시장,코오롱글로벌,단일판매ㆍ공급계약체결,2024-03-05,20240305800950,003070
단일판매ㆍ공급계약체결,코스닥시장,코미팜,단일판매ㆍ공급계약체결,2024-03-05,20240305900349,041960
단일판매ㆍ공급계약체결,코스닥시장,비에이치아이,단일판매ㆍ공급계약체결,2024-03-05,20240305900165,083650
단일판매ㆍ공급계약체결,코스닥시장,알파칩스,단일판매ㆍ공급계약체결,2024-03-04,20240304900829,117670
단일판매ㆍ공급계약체결,유가증권시장,DL이앤씨,단일판매ㆍ공급계약체결,2024-03-04,20240304800499,375500
단일판매ㆍ공급계약체결,코스닥시장,동성화인텍,단일판매ㆍ공급계약체결,2024-03-04,20240304900227,033500
단일판매ㆍ공급계약체결,유가증권시장,삼성중공업,단일판매ㆍ공급계약체결,2024-03-04,20240304800046,010140
단일판매ㆍ공급계약체결,코스닥시장,모아데이타,단일판매ㆍ공급계약체결,2024-02-29,20240229901206,288980
단일판매ㆍ공급계약체결,코스닥시장,와이어블,단일판매ㆍ공급계약체결,2024-02-29,20240229900608,065530
단일판매ㆍ공급계약체결,유가증권시장,IPARK현대산업개발,단일판매ㆍ공급계약체결,2024-02-29,20240229800574,294870
단일판매ㆍ공급계약체결,코스닥시장,루트K,단일판매ㆍ공급계약체결,2024-02-29,20240229900476,195990
단일판매ㆍ공급계약체결,코스닥시장,그린생명과학,단일판매ㆍ공급계약체결,2024-02-29,20240229900390,114450
단일판매ㆍ공급계약체결,코스닥시장,신화프리텍,단일판매ㆍ공급계약체결,2024-02-29,20240229900277,095190
단일판매ㆍ공급계약체결,유가증권시장,대우건설,단일판매ㆍ공급계약체결,2024-02-29,20240229800089,047040
단일판매ㆍ공급계약체결,유가증권시장,수산인더스트리,단일판매ㆍ공급계약체결,2024-02-29,20240229800069,126720
단일판매ㆍ공급계약체결,코스닥시장,솔디펜스,단일판매ㆍ공급계약체결,2024-02-28,20240228901503,215090
단일판매ㆍ공급계약체결,유가증권시장,에이프로젠,단일판매ㆍ공급계약체결,2024-02-28,20240228801268,007460
단일판매ㆍ공급계약체결,코스닥시장,셀피글로벌,단일판매ㆍ공급계약체결,2024-02-28,20240228901245,068940
단일판매ㆍ공급계약체결,코스닥시장,동원개발,단일판매ㆍ공급계약체결,2024-02-28,20240228900634,013120
단일판매ㆍ공급계약체결,유가증권시장,씨에스윈드,단일판매ㆍ공급계약체결,2024-02-28,20240228800229,112610
단일판매ㆍ공급계약체결,코스닥시장,선익시스템,단일판매ㆍ공급계약체결,2024-02-28,20240228900196,171090
단일판매ㆍ공급계약체결,유가증권시장,한신공영,단일판매ㆍ공급계약체결,2024-02-27,20240227801069,004960
단일판매ㆍ공급계약체결,유가증권시장,현대코퍼레이션,단일판매ㆍ공급계약체결,2024-02-27,20240227800886,011760
단일판매ㆍ공급계약체결,코스닥시장,파라텍,단일판매ㆍ공급계약체결,2024-02-27,20240227900823,033540
단일판매ㆍ공급계약체결,유가증권시장,DKME,단일판매ㆍ공급계약체결,2024-02-27,20240227800061,015590
단일판매ㆍ공급계약체결,유가증권시장,범양건영,단일판매ㆍ공급계약체결,2024-02-26,20240226800616,002410
단일판매ㆍ공급계약체결,코스닥시장,자비스,단일판매ㆍ공급계약체결,2024-02-23,20240223900904,254120
단일판매ㆍ공급계약체결,코스닥시장,아바코,단일판매ㆍ공급계약체결,2024-02-23,20240223900268,083930
단일판매ㆍ공급계약체결,유가증권시장,STX엔진,단일판매ㆍ공급계약체결,2024-02-23,20240223800212,077970
단일판매ㆍ공급계약체결,코스닥시장,크레오에스지,단일판매ㆍ공급계약체결,2024-02-23,20240223900190,040350
